Street address,Neighbourhood,Latitude,Longitude,Price,Bedrooms,Bathrooms,Square Footage,Hospital in area_0.5,Railway Station in area_0.5,School in area_0.5,Supermarket in area_0.5,Bus Stop in area_0.5,Pub in area_0.5,Restaurant in area_0.5,Cafe in area_0.5,Dentist in area_0.5,Fast Food in area_0.5,Kindergartens in area_0.5,Malls in area_0.5,Play Ground in area_0.5,Parks in area_0.5,Post Office in area_0.5,Hospital in area_1.0,Railway Station in area_1.0,School in area_1.0,Supermarket in area_1.0,Bus Stop in area_1.0,Pub in area_1.0,Restaurant in area_1.0,Cafe in area_1.0,Dentist in area_1.0,Fast Food in area_1.0,Kindergartens in area_1.0,Malls in area_1.0,Play Ground in area_1.0,Parks in area_1.0,Post Office in area_1.0,Hospital in area_1.5,Railway Station in area_1.5,School in area_1.5,Supermarket in area_1.5,Bus Stop in area_1.5,Pub in area_1.5,Restaurant in area_1.5,Cafe in area_1.5,Dentist in area_1.5,Fast Food in area_1.5,Kindergartens in area_1.5,Malls in area_1.5,Play Ground in area_1.5,Parks in area_1.5,Post Office in area_1.5,geometry,Total_crimes (2020-2024),Average_total_crime (per_year),Total_severe_crimes (2020-2024),Average_severe_crimes (per_year),Total_moderate_crimes (2020-2024),Average_moderate_crimes (per_year),Total_minor_crimes (2020-2024),Average_minor_crimes (per_year),Class 6G,Class 5G,Class 4G,Class 3G,Class 2G,Class 1G,Class 6G_T,Class 5G_T,Class 4G_T,Class 3G_T,Class 2G_T,Class 1G_T
704 - 25 Neighbourhood Lane,stonegate-queensway,43.638218,-79.489363,1178900,4,3,,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,0,3,1,0,0,0,0,0,0,0,0,2,4,0,68,2,15,6,1,12,0,0,0,0,0,POINT (-79.489363 43.638218),1946,389,586,117,907,181,453,91,3720,6855,2770,2810,2300,2145,3960,7730,3265,3005,870,1795
527 - 7 Smith Cres,stonegate-queensway,43.625997,-79.505854,545000,1,1,,0,0,0,0,13,1,8,2,0,7,0,0,0,0,1,0,0,5,0,39,2,19,4,1,15,0,0,0,0,1,0,1,11,0,84,6,24,9,1,18,0,0,0,0,1,POINT (-79.505854 43.625997),1946,389,586,117,907,181,453,91,3720,6855,2770,2810,2300,2145,3960,7730,3265,3005,870,1795
3220 Sheppard Ave E #318,tam o'shanter-sullivan,43.777968,-79.312305,897880,2 bds,2 ba,,0,0,1,1,7,0,2,0,0,1,0,0,0,0,0,0,0,3,1,36,0,2,1,0,3,0,0,0,0,1,0,0,11,2,64,0,9,2,0,10,0,0,0,0,2,POINT (-79.312305 43.777968),1585,317,587,117,637,127,361,72,5585,9940,3110,2120,1090,395,5780,11080,2945,1815,325,300
22 Malamute Cres,tam o'shanter-sullivan,43.777993,-79.302685,1090000,6 bds,3 ba,,0,0,3,0,5,0,2,0,0,1,0,0,0,0,0,0,0,8,1,29,0,5,0,0,5,0,0,0,0,1,0,0,11,2,55,0,12,5,0,11,0,0,0,0,2,POINT (-79.302685 43.777993),1585,317,587,117,637,127,361,72,5585,9940,3110,2120,1090,395,5780,11080,2945,1815,325,300
3220 Sheppard Ave E #1506,tam o'shanter-sullivan,43.777968,-79.312305,508000,1 bd,1 ba,,0,0,1,1,7,0,2,0,0,1,0,0,0,0,0,0,0,3,1,36,0,2,1,0,3,0,0,0,0,1,0,0,11,2,64,0,9,2,0,10,0,0,0,0,2,POINT (-79.312305 43.777968),1585,317,587,117,637,127,361,72,5585,9940,3110,2120,1090,395,5780,11080,2945,1815,325,300
76 Highhill Drive,tam o'shanter-sullivan,43.776605,-79.311642,1080000,4,4,,0,0,1,1,5,0,2,0,0,1,0,0,0,0,0,0,0,3,1,29,0,2,1,0,3,0,0,0,0,1,0,0,9,2,65,0,11,2,0,11,0,0,0,0,2,POINT (-79.311642 43.776605),1585,317,587,117,637,127,361,72,5585,9940,3110,2120,1090,395,5780,11080,2945,1815,325,300
365 Beech Ave #219,the beaches,43.680037,-79.29045,999900,2 bds,2 ba,,0,0,5,0,1,1,5,3,0,1,0,0,0,0,0,0,0,9,1,32,3,25,11,0,9,0,0,0,0,1,0,1,11,7,73,3,47,18,0,27,0,0,0,0,4,POINT (-79.29045 43.680037),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
48 Lockwood Rd,the beaches,43.669468,-79.310099,1529000,4 bds,3 ba,,0,0,0,1,9,0,2,2,0,1,0,0,0,0,0,0,0,1,1,24,3,14,3,0,14,0,0,0,0,0,0,0,3,5,41,4,35,8,0,22,0,0,0,0,0,POINT (-79.310099 43.669468),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
34 Kippendavie Ave,the beaches,43.666604,-79.303104,1769000,3 bds,2 ba,,0,0,1,1,5,3,9,1,0,5,0,0,0,0,0,0,0,1,3,18,3,21,5,0,14,0,0,0,0,0,0,0,2,5,36,3,27,6,0,20,0,0,0,0,2,POINT (-79.303104 43.666604),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
2 Bellefair Ave UNIT 306,the beaches,43.670263,-79.300053,707000,1 bd,1 ba,,0,0,1,2,4,3,16,2,0,8,0,0,0,0,0,0,0,2,5,26,3,25,5,0,13,0,0,0,0,2,0,0,7,5,42,3,34,10,0,16,0,0,0,0,2,POINT (-79.300053 43.670263),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
73 Maclean Ave,the beaches,43.670799,-79.290289,2349000,5 bds,5 ba,,0,0,1,1,0,0,11,3,0,2,0,0,0,0,2,0,0,3,3,8,1,23,4,0,8,0,0,0,0,2,0,0,9,4,23,6,44,12,0,18,0,0,0,0,2,POINT (-79.290289 43.670799),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
18 Munro Park Ave,the beaches,43.671794,-79.283123,6999000,5 bds,5 ba,,0,0,0,0,1,1,5,2,0,2,0,0,0,0,0,0,0,4,0,2,1,12,3,0,4,0,0,0,0,0,0,0,6,1,16,3,27,10,0,11,0,0,0,0,2,POINT (-79.283123 43.671794),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
98 Spruce Hill Rd,the beaches,43.675156,-79.290203,2899999,4 bds,4 ba,,0,0,2,0,0,0,11,3,0,1,0,0,0,0,0,0,0,8,3,19,3,31,9,0,12,0,0,0,0,2,0,0,11,4,52,5,42,17,0,20,0,0,0,0,2,POINT (-79.290203 43.675156),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
200 Woodbine Ave #601,the beaches,43.668935,-79.306142,4899000,4 bds,5 ba,,0,0,1,1,6,3,7,2,0,4,0,0,0,0,0,0,0,1,3,20,3,16,4,0,10,0,0,0,0,0,0,0,2,5,46,3,30,6,0,22,0,0,0,0,2,POINT (-79.306142 43.668935),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
167 Wineva Ave,the beaches,43.672156,-79.295951,1649900,4 bds,4 ba,,0,0,1,3,9,0,12,2,0,6,0,0,0,0,2,0,0,6,4,19,3,29,6,0,12,0,0,0,0,2,0,0,9,5,43,5,44,14,0,17,0,0,0,0,2,POINT (-79.295951 43.672156),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
55 Hambly Ave,the beaches,43.673307,-79.297707,3299900,4 bds,4 ba,,0,0,1,3,10,0,11,2,0,6,0,0,0,0,1,0,0,6,4,22,3,25,4,0,12,0,0,0,0,2,0,1,9,5,46,5,41,14,0,15,0,0,0,0,2,POINT (-79.297707 43.673307),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
44 Waverley Rd,the beaches,43.667585,-79.300136,2978000,5 bds,5 ba,,0,0,1,2,1,3,13,2,0,9,0,0,0,0,0,0,0,2,4,15,3,22,4,0,13,0,0,0,0,2,0,0,3,5,38,3,33,7,0,16,0,0,0,0,2,POINT (-79.300136 43.667585),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
127 Boardwalk Dr,the beaches,43.666435,-79.305807,2595000,4 bds,4 ba,,0,0,1,1,5,1,6,1,0,3,0,0,0,0,0,0,0,1,2,17,3,16,4,0,12,0,0,0,0,0,0,0,2,4,39,3,26,5,0,22,0,0,0,0,2,POINT (-79.305807 43.666435),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
63 Hammersmith Ave,the beaches,43.670396,-79.293932,2989000,5 bds,6 ba,,0,0,0,3,4,0,8,1,0,4,0,0,0,0,2,0,0,3,3,10,3,27,6,0,11,0,0,0,0,2,0,0,8,5,30,5,44,10,0,17,0,0,0,0,2,POINT (-79.293932 43.670396),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
29 Glen Stewart Ave,the beaches,43.678355,-79.295885,1849000,3 bds,2 ba,,0,0,3,1,11,0,3,1,0,0,0,0,0,0,0,0,0,8,4,32,1,22,7,0,6,0,0,0,0,2,0,2,12,4,71,6,53,19,0,28,0,0,0,0,4,POINT (-79.295885 43.678355),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
20 Cedar Ave E,the beaches,43.674795,-79.287507,1699000,3 bds,4 ba,,0,0,2,0,0,1,9,3,0,2,0,0,0,0,0,0,0,6,1,10,3,25,9,0,10,0,0,0,0,2,0,0,10,5,42,3,38,13,0,18,0,0,0,0,2,POINT (-79.287507 43.674795),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
12 Lark St,the beaches,43.668319,-79.310823,1199900,4 bds,3 ba,,0,0,0,0,4,0,2,2,0,1,0,0,0,0,0,0,0,1,1,24,3,11,3,0,13,0,0,0,0,0,0,0,3,4,36,4,33,8,0,19,0,0,0,0,0,POINT (-79.310823 43.668319),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
365 Beech Ave #PENTHOUSE 1,the beaches,43.680037,-79.29045,3799000,3 bds,3 ba,,0,0,5,0,1,1,5,3,0,1,0,0,0,0,0,0,0,9,1,32,3,25,11,0,9,0,0,0,0,1,0,1,11,7,73,3,47,18,0,27,0,0,0,0,4,POINT (-79.29045 43.680037),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
219 - 365 Beech Ave,the beaches,43.680037,-79.29045,1199999,2,2,,0,0,5,0,1,1,5,3,0,1,0,0,0,0,0,0,0,9,1,32,3,25,11,0,9,0,0,0,0,1,0,1,11,7,73,3,47,18,0,27,0,0,0,0,4,POINT (-79.29045 43.680037),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
20 Cedar Avenue N,the beaches,43.674795,-79.287507,1699000,3,4,,0,0,2,0,0,1,9,3,0,2,0,0,0,0,0,0,0,6,1,10,3,25,9,0,10,0,0,0,0,2,0,0,10,5,42,3,38,13,0,18,0,0,0,0,2,POINT (-79.287507 43.674795),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485
35 Brian Peck Cres #807,thorncliffe park,43.714593,-79.354388,1299000,3 bds,2 ba,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,3,0,2,0,0,0,0,0,1,0,0,4,70,0,16,8,0,20,0,0,0,0,1,POINT (-79.354388 43.714593),1252,250,582,116,443,89,227,45,3955,7140,1565,1045,515,160,4050,7715,1470,885,135,120
805 - 160 Vanderhoof Avenue,thorncliffe park,43.714359,-79.353187,659999,2,2,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,3,0,0,0,0,0,0,0,0,0,0,3,70,0,16,8,0,19,0,0,0,0,1,POINT (-79.353187 43.714359),1252,250,582,116,443,89,227,45,3955,7140,1565,1045,515,160,4050,7715,1470,885,135,120
45 Manning Ave,trinity-bellwoods,43.647598,-79.408882,999999,3 bds,1 ba,,0,0,2,0,1,3,34,10,0,11,0,0,0,0,0,1,0,4,5,20,10,100,47,0,57,0,0,0,0,3,1,0,13,14,42,29,325,114,0,118,0,0,0,0,8,POINT (-79.408882 43.647598),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900
259 Claremont St,trinity-bellwoods,43.652938,-79.412094,1299900,5 bds,4 ba,,0,0,2,0,0,6,37,7,0,8,0,0,0,0,0,1,0,9,2,17,13,101,42,0,50,0,0,0,0,1,1,2,23,15,56,24,332,114,0,123,0,0,0,0,8,POINT (-79.412094 43.652938),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900
127 Bellwoods Ave,trinity-bellwoods,43.64966,-79.41204,1799900,4 bds,2 ba,,0,0,2,0,0,1,17,9,0,9,0,0,0,0,0,1,0,6,4,23,13,128,47,0,58,0,0,0,0,1,1,0,16,12,47,24,259,94,0,108,0,0,0,0,7,POINT (-79.41204 43.64966),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900
180 Markham Rd SUITE 707,trinity-bellwoods,43.652934,-79.407872,389900,1 bd,1 ba,,1,0,1,1,6,2,32,12,0,30,0,0,0,0,0,1,0,9,6,16,14,165,52,0,67,0,0,0,0,3,3,1,55,13,45,31,374,123,0,135,0,0,0,0,10,POINT (-79.407872 43.652934),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900
10 Clinton St,trinity-bellwoods,43.653968,-79.413663,1900000,0,2,,0,0,3,0,0,7,36,10,0,9,0,0,0,0,0,1,0,10,2,20,11,93,37,0,50,0,0,0,0,0,1,2,21,11,57,23,290,103,0,111,0,0,0,0,6,POINT (-79.413663 43.653968),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900
6 Croft St,university,43.657306,-79.406124,1949000,4 bds,3 ba,,1,0,2,1,6,3,40,15,0,17,0,0,0,0,2,3,0,39,6,22,12,207,51,0,68,0,0,0,0,3,3,3,120,15,51,27,353,130,0,133,0,0,0,0,7,POINT (-79.406124 43.657306),1317,263,638,128,401,80,278,56,1045,2145,760,640,610,495,1085,2395,800,730,265,415
271 Major St,university,43.665445,-79.405732,1995000,3 bds,4 ba,,0,1,9,1,10,4,54,8,0,11,0,0,0,0,1,1,3,72,3,42,10,104,33,0,36,0,0,0,0,3,3,6,119,12,104,20,271,98,0,105,0,0,0,0,4,POINT (-79.405732 43.665445),1317,263,638,128,401,80,278,56,1045,2145,760,640,610,495,1085,2395,800,730,265,415
6 Wyndcliff Cres,victoria village,43.735574,-79.318059,1429900,4 bds,2 ba,,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,22,0,0,1,0,2,0,0,0,0,1,0,0,5,2,72,0,5,4,0,11,0,0,0,0,1,POINT (-79.318059 43.735574),1101,220,448,90,374,75,279,56,3185,6345,2005,1500,665,250,3290,7115,2000,1150,205,195
1785 Eglinton Ave E #203,victoria village,43.724765,-79.307151,549000,2 bds,2 ba,,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,2,39,1,4,4,0,13,0,0,0,0,1,0,0,3,2,88,1,8,4,0,17,0,0,0,0,1,POINT (-79.307151 43.724765),1101,220,448,90,374,75,279,56,3185,6345,2005,1500,665,250,3290,7115,2000,1150,205,195
1404 - 25 Sunrise Ave,victoria village,43.719092,-79.30226,529999,3,2,,0,0,1,0,14,1,3,0,0,2,0,0,0,0,0,0,0,3,2,48,1,7,2,0,11,0,0,0,0,1,0,0,5,3,100,1,16,7,0,27,0,0,0,0,2,POINT (-79.30226 43.719092),1101,220,448,90,374,75,279,56,3185,6345,2005,1500,665,250,3290,7115,2000,1150,205,195
80 John St #3201,wellington place,43.646874,-79.390188,1550000,2 bds,2 ba,,0,0,1,6,2,16,72,26,0,63,0,0,0,0,2,0,3,10,11,11,32,183,96,0,181,0,0,0,0,7,5,9,26,28,67,49,413,217,0,356,0,0,0,0,16,POINT (-79.390188 43.646874),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
501 Adelaide St W #1108,wellington place,43.645422,-79.401295,629000,1 bd,1 ba,,0,0,2,4,6,6,57,12,0,17,0,0,0,0,2,1,0,5,12,13,15,150,60,0,70,0,0,0,0,7,2,0,17,20,31,38,346,131,0,160,0,0,0,0,11,POINT (-79.401295 43.645422),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
455 Wellington St W #509,wellington place,43.643152,-79.397171,2250000,3 bds,3 ba,,0,0,1,3,0,5,40,12,0,12,0,0,0,0,1,0,0,4,13,12,19,141,52,0,68,0,0,0,0,7,1,2,16,21,24,35,308,123,0,189,0,0,0,0,10,POINT (-79.397171 43.643152),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
87 Peter St UNIT 2915,wellington place,43.646776,-79.392435,595000,1 bd,1 ba,,0,0,2,5,1,17,66,26,0,39,0,0,0,0,3,0,2,11,11,7,31,187,78,0,140,0,0,0,0,5,5,6,37,24,48,42,403,193,0,295,0,0,0,0,14,POINT (-79.392435 43.646776),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
55 Stewart St UNIT 625,wellington place,43.643237,-79.401278,625000,1 bd,1 ba,,0,0,2,3,4,6,36,13,0,11,0,0,0,0,1,0,0,5,10,13,14,121,45,0,45,0,0,0,0,5,1,0,7,19,29,30,275,109,0,131,0,0,0,0,9,POINT (-79.401278 43.643237),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
20 Blue Jays Way #1106,wellington place,43.643797,-79.391668,850000,3 bds,2 ba,,0,0,0,6,2,3,42,17,0,25,0,0,0,0,2,0,2,5,9,7,30,161,66,0,126,0,0,0,0,4,1,5,15,26,35,39,330,158,0,252,0,0,0,0,14,POINT (-79.391668 43.643797),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
290 Adelaide St W #2405,wellington place,43.647816,-79.391122,988000,3 bds,2 ba,,0,0,3,5,1,15,72,28,0,51,0,0,0,0,2,1,3,11,12,11,29,209,96,0,171,0,0,0,0,5,6,9,45,28,62,46,432,220,0,348,0,0,0,0,15,POINT (-79.391122 43.647816),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
20 Niagara St #PENTHOUSE 1,wellington place,43.642374,-79.400916,6298800,2 bds,3 ba,"4,022 sqft",0,0,1,2,4,6,33,11,0,10,0,0,0,0,1,0,0,3,10,14,13,116,42,0,46,0,0,0,0,6,1,0,6,18,28,30,255,105,0,129,0,0,0,0,9,POINT (-79.400916 43.642374),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
20 Stewart St #204,wellington place,43.643775,-79.400667,595900,1 bd,1 ba,,0,0,1,4,4,6,50,13,0,14,0,0,0,0,2,0,0,5,12,11,16,132,50,0,51,0,0,0,0,8,1,0,13,19,29,31,294,114,0,141,0,0,0,0,9,POINT (-79.400667 43.643775),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
501 Adelaide St W #909,wellington place,43.645422,-79.401295,539900,1 bd,1 ba,,0,0,2,4,6,6,57,12,0,17,0,0,0,0,2,1,0,5,12,13,15,150,60,0,70,0,0,0,0,7,2,0,17,20,31,38,346,131,0,160,0,0,0,0,11,POINT (-79.401295 43.645422),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
533 Richmond St W PENTHOUSE 2,wellington place,43.646874,-79.400841,3800000,3 bds,3 ba,,0,0,2,2,6,7,61,10,0,23,0,0,0,0,1,1,0,5,11,10,15,196,74,0,86,0,0,0,0,7,3,0,30,20,26,40,363,142,0,176,0,0,0,0,12,POINT (-79.400841 43.646874),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
30 Nelson St #PENTHOUSE 101,wellington place,43.649062,-79.388476,3950000,3 bds,3 ba,,0,2,3,2,4,14,66,25,0,46,0,0,0,0,0,2,4,11,11,28,30,222,125,0,208,0,0,0,0,8,6,10,61,29,76,53,443,246,0,407,0,0,0,0,19,POINT (-79.388476 43.649062),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
20 Blue Jays Way #319,wellington place,43.643797,-79.391668,639000,1 bd,1 ba,,0,0,0,6,2,3,42,17,0,25,0,0,0,0,2,0,2,5,9,7,30,161,66,0,126,0,0,0,0,4,1,5,15,26,35,39,330,158,0,252,0,0,0,0,14,POINT (-79.391668 43.643797),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
629 King St W #1307,wellington place,43.643972,-79.401585,399880,1 bd,1 ba,,0,0,2,4,6,6,53,14,0,16,0,0,0,0,3,0,0,4,10,11,14,126,48,0,60,0,0,0,0,5,1,0,8,20,29,30,287,113,0,133,0,0,0,0,9,POINT (-79.401585 43.643972),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
357 King St W #1601,wellington place,43.645835,-79.392529,399000,1 bd,1 ba,,0,0,0,5,2,15,63,23,0,34,0,0,0,0,3,0,2,10,10,7,31,182,77,0,138,0,0,0,0,5,5,5,23,25,42,39,389,177,0,267,0,0,0,0,13,POINT (-79.392529 43.645835),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
125 Peter St #1301,wellington place,43.648321,-79.392887,928900,3 bds,2 ba,,0,0,4,5,1,17,66,24,0,40,0,0,0,0,2,1,3,12,13,8,30,222,80,0,140,0,0,0,0,5,7,6,58,26,49,43,429,210,0,320,0,0,0,0,15,POINT (-79.392887 43.648321),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
295 Adelaide St W #2303,wellington place,43.647594,-79.390757,599000,1 bd,1 ba,,0,0,3,5,1,16,73,27,0,49,0,0,0,0,1,0,3,11,11,11,30,209,99,0,180,0,0,0,0,6,5,9,42,29,61,46,430,217,0,354,0,0,0,0,16,POINT (-79.390757 43.647594),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
80 John St #1603,wellington place,43.646874,-79.390188,1068900,2 bds,2 ba,"1,010 sqft",0,0,1,6,2,16,72,26,0,63,0,0,0,0,2,0,3,10,11,11,32,183,96,0,181,0,0,0,0,7,5,9,26,28,67,49,413,217,0,356,0,0,0,0,16,POINT (-79.390188 43.646874),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
375 King St W #2302,wellington place,43.6457,-79.393154,1089000,3 bds,2 ba,,0,0,0,5,2,11,60,22,0,35,0,0,0,0,3,0,2,10,12,7,29,181,73,0,125,0,0,0,0,5,4,5,22,24,38,39,390,175,0,276,0,0,0,0,14,POINT (-79.393154 43.6457),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
470 Front St W #1301,wellington place,43.642512,-79.395988,724900,1 bd,1 ba,,0,0,1,3,0,3,29,10,0,13,0,0,0,0,2,0,0,3,12,9,21,135,51,0,71,0,0,0,0,6,0,2,14,21,23,37,296,120,0,187,0,0,0,0,10,POINT (-79.395988 43.642512),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
11 Charlotte St #402,wellington place,43.646378,-79.39367,575000,1 bd,1 ba,,0,0,1,5,1,11,67,23,0,38,0,0,0,0,3,0,2,11,13,7,28,188,72,0,130,0,0,0,0,6,6,4,32,24,37,40,401,184,0,279,0,0,0,0,14,POINT (-79.39367 43.646378),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
802 - 290 Adelaide Street W,wellington place,43.647816,-79.391122,950000,2,2,,0,0,3,5,1,15,72,28,0,51,0,0,0,0,2,1,3,11,12,11,29,209,96,0,171,0,0,0,0,5,6,9,45,28,62,46,432,220,0,348,0,0,0,0,15,POINT (-79.391122 43.647816),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
206 - 5 Greystone Walk Dr,wellington place,43.645415,-79.387361,498000,3,2,,0,1,1,4,3,15,56,26,0,64,0,0,0,0,0,0,4,6,14,23,27,166,95,0,183,0,0,0,0,7,5,8,14,24,67,54,383,206,0,361,0,0,0,0,18,POINT (-79.387361 43.645415),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
1517 - 87 Peter St,wellington place,43.646776,-79.392435,635000,2,1,,0,0,2,5,1,17,66,26,0,39,0,0,0,0,3,0,2,11,11,7,31,187,78,0,140,0,0,0,0,5,5,6,37,24,48,42,403,193,0,295,0,0,0,0,14,POINT (-79.392435 43.646776),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
321 - 451 The West Mall,wellington place,43.645415,-79.387361,585000,2,1,,0,1,1,4,3,15,56,26,0,64,0,0,0,0,0,0,4,6,14,23,27,166,95,0,183,0,0,0,0,7,5,8,14,24,67,54,383,206,0,361,0,0,0,0,18,POINT (-79.387361 43.645415),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
810 - 38 Widmer St,wellington place,43.64818,-79.391974,588000,2,1,,0,0,4,5,1,18,71,24,0,41,0,0,0,0,2,1,3,12,11,9,29,212,90,0,155,0,0,0,0,5,7,7,55,29,56,43,423,221,0,344,0,0,0,0,15,POINT (-79.391974 43.64818),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
710 - 108 Peter St,wellington place,43.647679,-79.393277,588000,2,1,,0,0,1,5,0,17,62,23,0,39,0,0,0,0,2,0,3,12,13,8,29,215,78,0,133,0,0,0,0,6,7,6,51,24,45,40,411,199,0,297,0,0,0,0,15,POINT (-79.393277 43.647679),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
3105 - 30 Nelson St,wellington place,43.649062,-79.388476,599800,2,1,,0,2,3,2,4,14,66,25,0,46,0,0,0,0,0,2,4,11,11,28,30,222,125,0,208,0,0,0,0,8,6,10,61,29,76,53,443,246,0,407,0,0,0,0,19,POINT (-79.388476 43.649062),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
Gph3 - 8 Widmer St,wellington place,43.646752,-79.391805,1290000,3,2,,0,0,1,5,1,16,65,25,0,42,0,0,0,0,3,0,3,11,10,9,31,177,83,0,147,0,0,0,0,5,5,6,36,28,50,41,409,200,0,313,0,0,0,0,15,POINT (-79.391805 43.646752),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165
